hash_dec	hash_le	db_entry	name	perf_le
3298516471	F7 5D 9B C4	sub_wrx_sti_09_pp3v3	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
1098518060	2C 0E 7A 41	sub_wrx_sti_09_pp3v4	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
2184413563	7B 81 33 82	sub_wrx_sti_09_pp3v5	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
1077012076	6C E6 31 40	sub_wrx_sti_09_pp3v6	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
936343031	F7 75 CF 37	sub_wrx_sti_09_pp3v7	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
2888678796	8C BD 2D AC	sub_wrx_sti_09_pp3v8	Subaru Impreza WRX STi (Hatchback) - Time Attack Pack	41 97 7E 52
3590308002	A2 C0 FF D5	sub_wrx_sti_09_pp_rare_1	Subaru Impreza WRX STi (Hatchback) - Signature Edition	81 7B 0E 8E
3709719357	3D D3 1D DD	sub_wrx_sti_09_pp_stock_1	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
3177585725	3D 1C 66 BD	sub_wrx_sti_09_pp_stock_2	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
3430200870	26 B6 74 CC	sub_wrx_sti_09_pp_stock_3	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
3975043653	45 5A EE EC	sub_wrx_sti_09_pp_stock_4	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
130260795	3B 9F C3 07	sub_wrx_sti_09_pp_stock_5	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
1741839153	31 5B D2 67	sub_wrx_sti_09_pp_stock_6	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
3034875616	E0 86 E4 B4	sub_wrx_sti_09_pp_stock_7	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
1608340618	8A 54 DD 5F	sub_wrx_sti_09_pp_stock_8	Subaru Impreza WRX STi (Hatchback)	00 00 00 00
1523823037	BD B1 D3 5A	test_paint_car	Test Paint Car	00 00 00 00
150911535	2F BA FE 08	test_sphere_car_1	Test Sphere Car 1	00 00 00 00
697448900	C4 39 92 29	toy_cor_stk_86	Toyota Corolla GTS (AE86)	00 00 00 00
2927791046	C6 8B 82 AE	toy_cor_stk_86_ai_004	Toyota Corolla GTS (AE86)	97 21 80 4F
2071696185	39 93 7B 7B	toy_cor_stk_86_ai_019	Toyota Corolla GTS (AE86)	97 21 80 4F
2128429859	23 43 DD 7E	toy_cor_stk_86_ai_085	Toyota Corolla GTS (AE86)	97 21 80 4F
1287845648	10 F7 C2 4C	toy_cor_stk_86_ai_222	Toyota Corolla GTS (AE86)	97 21 80 4F
2801584183	37 C8 FC A6	toy_cor_stk_86_ai_289	Toyota Corolla GTS (AE86)	97 21 80 4F
920343156	74 52 DB 36	toy_cor_stk_86_ai_290	Toyota Corolla GTS (AE86)	97 21 80 4F
1333797271	97 21 80 4F	toy_cor_stk_86_nfs_e	Toyota Corolla GTS (AE86) - NFS Edition	A3 11 E9 1C
411433228	0C F9 85 18	toy_cor_stk_86_pp1v1	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
1705976424	68 22 AF 65	toy_cor_stk_86_pp1v2	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
2803043954	72 0E 13 A7	toy_cor_stk_86_pp1v3	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
3934817612	4C 8D 88 EA	toy_cor_stk_86_pp1v4	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
2162761292	4C 1E E9 80	toy_cor_stk_86_pp1v5	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
3038225283	83 A3 17 B5	toy_cor_stk_86_pp1v6	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
189821696	00 73 50 0B	toy_cor_stk_86_pp1v7	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
2617914358	F6 33 0A 9C	toy_cor_stk_86_pp1v8	Toyota Corolla GTS (AE86) - Style Pack 1	89 F0 0C 4F
2123498211	E3 02 92 7E	toy_cor_stk_86_pp2v1	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
2465990339	C3 06 FC 92	toy_cor_stk_86_pp2v2	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
3282682236	7C C1 A9 C3	toy_cor_stk_86_pp2v3	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
2910230571	2B 98 76 AD	toy_cor_stk_86_pp2v4	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
3855006449	F1 BA C6 E5	toy_cor_stk_86_pp2v5	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
2747822705	71 72 C8 A3	toy_cor_stk_86_pp2v6	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
2520679671	F7 84 3E 96	toy_cor_stk_86_pp2v7	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
4218946416	70 03 78 FB	toy_cor_stk_86_pp2v8	Toyota Corolla GTS (AE86) - Drifting Pack	6B 41 DD 8D
382914145	61 CE D2 16	toy_cor_stk_86_pp_stock_1	Toyota Corolla GTS (AE86)	00 00 00 00
892817461	35 50 37 35	toy_cor_stk_86_pp_stock_2	Toyota Corolla GTS (AE86)	00 00 00 00
1541422759	A7 3E E0 5B	toy_cor_stk_86_pp_stock_3	Toyota Corolla GTS (AE86)	00 00 00 00
4232320339	53 15 44 FC	toy_cor_stk_86_pp_stock_4	Toyota Corolla GTS (AE86)	00 00 00 00
342451886	AE 66 69 14	toy_cor_stk_86_pp_stock_5	Toyota Corolla GTS (AE86)	00 00 00 00
4001731402	4A 93 85 EE	toy_cor_stk_86_pp_stock_6	Toyota Corolla GTS (AE86)	00 00 00 00
2522207311	4F D4 55 96	toy_cor_stk_86_pp_stock_7	Toyota Corolla GTS (AE86)	00 00 00 00
3729990700	2C 24 53 DE	toy_cor_stk_86_pp_stock_8	Toyota Corolla GTS (AE86)	00 00 00 00
701145112	18 A0 CA 29	toy_sup_rad_98	Toyota Supra Chris Rado Stock	00 00 00 00
1550496324	44 B2 6A 5C	toy_sup_stk_98	Toyota Supra	00 00 00 00
1542505926	C6 C5 F0 5B	toy_sup_stk_98_ai_005	Toyota Supra	39 34 40 09
2469495176	88 81 31 93	toy_sup_stk_98_ai_012	Toyota Supra	58 1D 97 6D
4019955504	30 A7 9B EF	toy_sup_stk_98_ai_024	Toyota Supra	39 34 40 09
2258526786	42 62 9E 86	toy_sup_stk_98_ai_081	Toyota Supra	6E 75 B9 79
2917914129	11 D6 EB AD	toy_sup_stk_98_ai_142	Toyota Supra	6E 75 B9 79
2434254937	59 C8 17 91	toy_sup_stk_98_ai_143	Toyota Supra	6E 75 B9 79
1084604207	2F BF A5 40	toy_sup_stk_98_ai_164	Toyota Supra	6E 75 B9 79
1222984308	74 42 E5 48	toy_sup_stk_98_marketing_1	Toyota Supra Chris Rado - NFS Edition	34 1C 17 50
155202617	39 34 40 09	toy_sup_stk_98_nfs_e	Toyota Supra - NFS Edition	7F BF 77 80
3896371551	5F E9 3D E8	toy_sup_stk_98_pp1v1	Toyota Supra - Style Pack 1	0A 2B 03 B8
1955904624	70 BC 94 74	toy_sup_stk_98_pp1v2	Toyota Supra - Style Pack 1	0A 2B 03 B8
1836398889	29 39 75 6D	toy_sup_stk_98_pp1v3	Toyota Supra - Style Pack 1	0A 2B 03 B8
4173110917	85 9E BC F8	toy_sup_stk_98_pp1v4	Toyota Supra - Style Pack 1	0A 2B 03 B8
2975839754	0A B6 5F B1	toy_sup_stk_98_pp1v5	Toyota Supra - Style Pack 1	0A 2B 03 B8
301347576	F8 32 F6 11	toy_sup_stk_98_pp1v6	Toyota Supra - Style Pack 1	0A 2B 03 B8
2452656268	8C 90 30 92	toy_sup_stk_98_pp1v7	Toyota Supra - Style Pack 1	0A 2B 03 B8
964875228	DC D3 82 39	toy_sup_stk_98_pp1v8	Toyota Supra - Style Pack 1	0A 2B 03 B8
2612539207	47 2F B8 9B	toy_sup_stk_98_pp2v1	Toyota Supra - Style Pack 2	57 E4 76 55
1399116854	36 D4 64 53	toy_sup_stk_98_pp2v2	Toyota Supra - Style Pack 2	57 E4 76 55
1340205422	6E E9 E1 4F	toy_sup_stk_98_pp2v3	Toyota Supra - Style Pack 2	57 E4 76 55
3344024306	F2 C2 51 C7	toy_sup_stk_98_pp2v4	Toyota Supra - Style Pack 2	57 E4 76 55
3630058509	0D 4C 5E D8	toy_sup_stk_98_pp2v5	Toyota Supra - Style Pack 2	57 E4 76 55
2969402154	2A 7B FD B0	toy_sup_stk_98_pp2v6	Toyota Supra - Style Pack 2	57 E4 76 55
2620950372	64 87 38 9C	toy_sup_stk_98_pp2v7	Toyota Supra - Style Pack 2	57 E4 76 55
1707549906	D2 24 C7 65	toy_sup_stk_98_pp2v8	Toyota Supra - Style Pack 2	57 E4 76 55
1345503931	BB C2 32 50	toy_sup_stk_98_pp3v1	Toyota Supra - Racer Pack	38 D5 70 08
2424426739	F3 D0 81 90	toy_sup_stk_98_pp3v2	Toyota Supra - Racer Pack	38 D5 70 08
362763795	13 56 9F 15	toy_sup_stk_98_pp3v3	Toyota Supra - Racer Pack	38 D5 70 08
677136848	D0 49 5C 28	toy_sup_stk_98_pp3v4	Toyota Supra - Racer Pack	38 D5 70 08
2012043092	54 57 ED 77	toy_sup_stk_98_pp3v5	Toyota Supra - Racer Pack	38 D5 70 08
3482377762	22 DE 90 CF	toy_sup_stk_98_pp3v6	Toyota Supra - Racer Pack	38 D5 70 08
1474209411	83 A6 DE 57	toy_sup_stk_98_pp3v7	Toyota Supra - Racer Pack	38 D5 70 08
1932355148	4C 66 2D 73	toy_sup_stk_98_pp3v8	Toyota Supra - Racer Pack	38 D5 70 08
1783504690	32 1F 4E 6A	toy_sup_stk_98_pp_stock_1	Toyota Supra	00 00 00 00
4177861279	9F 1A 05 F9	toy_sup_stk_98_pp_stock_2	Toyota Supra	00 00 00 00
2116854975	BF A4 2C 7E	toy_sup_stk_98_pp_stock_3	Toyota Supra	00 00 00 00
836857720	78 6F E1 31	toy_sup_stk_98_pp_stock_4	Toyota Supra	00 00 00 00
1899178565	45 2A 33 71	toy_sup_stk_98_pp_stock_5	Toyota Supra	00 00 00 00
1788582072	B8 98 9B 6A	toy_sup_stk_98_pp_stock_6	Toyota Supra	00 00 00 00
1841063102	BE 64 BC 6D	toy_sup_stk_98_pp_stock_7	Toyota Supra	00 00 00 00
3896598245	E5 5E 41 E8	toy_sup_stk_98_pp_stock_8	Toyota Supra	00 00 00 00
137725440	00 86 35 08	trf_aud_a4_05	Audi A4 2.0T quattro (B7)	00 00 00 00
828472541	DD 7C 61 31	trf_aud_a4_05_black	Audi A4 2.0T quattro (B7)	00 86 35 08
467489103	4F 51 DD 1B	trf_aud_a4_05_blue	Audi A4 2.0T quattro (B7)	00 86 35 08
830002817	81 D6 78 31	trf_aud_a4_05_metallicgrey	Audi A4 2.0T quattro (B7)	00 86 35 08
1047110754	62 A4 69 3E	trf_aud_a4_05_red	Audi A4 2.0T quattro (B7)	00 86 35 08
4124578479	AF 12 D8 F5	trf_aud_a4_05_silver	Audi A4 2.0T quattro (B7)	00 86 35 08
3260137279	3F BF 51 C2	trf_aud_a4_05_white	Audi A4 2.0T quattro (B7)	00 86 35 08
224771119	2F BC 65 0D	trf_bus_hwy_10	Highway Bus	00 00 00 00
1474688195	C3 F4 E5 57	trf_bus_hwy_10_black	Highway Bus	2F BC 65 0D
3192793745	91 2A 4E BE	trf_bus_hwy_10_silver	Highway Bus	2F BC 65 0D
2924268683	8B CC 4C AE	trf_bus_hwy_10_white	Highway Bus	2F BC 65 0D
2067682185	89 53 3E 7B	trf_cad_cts_03	Cadillac CTS	00 00 00 00
2996099222	96 D8 94 B2	trf_cad_cts_03_champagne	Cadillac CTS	89 53 3E 7B
2678595945	69 21 A8 9F	trf_cad_cts_03_metallicblack	Cadillac CTS	89 53 3E 7B
1315492107	0B D1 68 4E	trf_cad_cts_03_metallicburgundy	Cadillac CTS	89 53 3E 7B
1233780925	BD 00 8A 49	trf_cad_cts_03_metallicgrey	Cadillac CTS	89 53 3E 7B
4113184513	01 37 2A F5	trf_cad_cts_03_silver	Cadillac CTS	89 53 3E 7B
840025206	76 C4 11 32	trf_cad_cts_03_white	Cadillac CTS	89 53 3E 7B
307802168	38 B0 58 12	trf_che_cob_06	Chevrolet Cobalt LT	00 00 00 00
1703726724	84 CE 8C 65	trf_che_cob_06_black	Chevrolet Cobalt LT	00 00 00 00
2445567791	2F 67 C4 91	trf_che_cob_06_champagne	Chevrolet Cobalt LT	00 00 00 00
3818617834	EA 7B 9B E3	trf_che_cob_06_green	Chevrolet Cobalt LT	00 00 00 00
29828193	61 24 C7 01	trf_che_cob_06_metallic_blue	Chevrolet Cobalt LT	00 00 00 00
547838561	61 5A A7 20	trf_che_cob_06_metallic_red	Chevrolet Cobalt LT	00 00 00 00
2968523099	5B 11 F0 B0	trf_che_cob_06_silver	Chevrolet Cobalt LT	00 00 00 00
355260613	C5 D8 2C 15	trf_che_cob_06_white	Chevrolet Cobalt LT	00 00 00 00
2216828535	77 1E 22 84	trf_dod_cal_07	Dodge Caliber SXT	00 00 00 00
1134037015	17 08 98 43	trf_dod_cal_07_black	Dodge Caliber SXT	00 00 00 00
3251170630	46 ED C8 C1	trf_dod_cal_07_burgundy	Dodge Caliber SXT	00 00 00 00
2180228584	E8 A5 F3 81	trf_dod_cal_07_darkblue	Dodge Caliber SXT	00 00 00 00
9776636	FC 2D 95 00	trf_dod_cal_07_metallic_light_blue	Dodge Caliber SXT	00 00 00 00
328268147	73 F9 90 13	trf_dod_cal_07_metallicgrey	Dodge Caliber SXT	00 00 00 00
315992263	C7 A8 D5 12	trf_dod_cal_07_red	Dodge Caliber SXT	00 00 00 00
369056151	97 59 FF 15	trf_dod_cal_07_white	Dodge Caliber SXT	00 00 00 00
2160455037	7D ED C5 80	trf_dod_chr_07	Dodge Charger SRT8	00 00 00 00
3605144455	87 23 E2 D6	trf_dod_chr_07_black	Dodge Charger SRT8	7D ED C5 80
1809185069	2D F9 D5 6B	trf_dod_chr_07_blue	Dodge Charger SRT8	7D ED C5 80
1168799423	BF 76 AA 45	trf_dod_chr_07_burgundy	Dodge Charger SRT8	7D ED C5 80
1841313283	03 36 C0 6D	trf_dod_chr_07_darkblue	Dodge Charger SRT8	7D ED C5 80
481076934	C6 A6 AC 1C	trf_dod_chr_07_red	Dodge Charger SRT8	7D ED C5 80
2903475989	15 87 0F AD	trf_dod_chr_07_silver	Dodge Charger SRT8	7D ED C5 80
987553923	83 E0 DC 3A	trf_dod_chr_07_taxi	Dodge Charger SRT8	7D ED C5 80
29017235	93 C4 BA 01	trf_dod_chr_07_white	Dodge Charger SRT8	7D ED C5 80
3667704319	FF B9 9C DA	trf_dod_chr_08_taxi_wh	Dodge Charger SRT8	7D ED C5 80
4282772475	FB EB 45 FF	trf_dod_cvn_08	Dodge Grand Caravan SXT	00 00 00 00
1891731708	FC 88 C1 70	trf_dod_cvn_08_champagne	Dodge Grand Caravan SXT	00 00 00 00
3167608146	52 DD CD BC	trf_dod_cvn_08_cream	Dodge Grand Caravan SXT	00 00 00 00
839497089	81 B5 09 32	trf_dod_cvn_08_darkblue	Dodge Grand Caravan SXT	00 00 00 00
879559431	07 03 6D 34	trf_dod_cvn_08_green	Dodge Grand Caravan SXT	00 00 00 00
2623070904	B8 E2 58 9C	trf_dod_cvn_08_metallicgrey	Dodge Grand Caravan SXT	00 00 00 00
3891539568	70 2E F4 E7	trf_dod_cvn_08_metalliclightblue	Dodge Grand Caravan SXT	00 00 00 00
3969179522	82 DF 94 EC	trf_dod_cvn_08_silver	Dodge Grand Caravan SXT	00 00 00 00
1744552134	C6 C0 FB 67	trf_dod_mag_08	Dodge Magnum R/T (LX)	00 00 00 00
1670417919	FF 8D 90 63	trf_dod_mag_08_black	Dodge Magnum R/T (LX)	C6 C0 FB 67
643060618	8A 53 54 26	trf_dod_mag_08_darkblue	Dodge Magnum R/T (LX)	C6 C0 FB 67
1933411416	58 84 3D 73	trf_dod_mag_08_metallicburgundy	Dodge Magnum R/T (LX)	C6 C0 FB 67
3486543399	27 6E D0 CF	trf_dod_mag_08_metallicdarkgrey	Dodge Magnum R/T (LX)	C6 C0 FB 67
879769355	0B 37 70 34	trf_dod_mag_08_silver	Dodge Magnum R/T (LX)	C6 C0 FB 67
1940620870	46 86 AB 73	trf_dod_ram_10	Dodge Ram 1500	00 00 00 00
1327975427	03 4C 27 4F	trf_dod_ram_10_black	Dodge Ram 1500	46 86 AB 73
797976334	0E 27 90 2F	trf_dod_ram_10_blue	Dodge Ram 1500	46 86 AB 73
3940602436	44 D2 E0 EA	trf_dod_ram_10_burgundy	Dodge Ram 1500	46 86 AB 73
3155449844	F4 57 14 BC	trf_dod_ram_10_darkblue	Dodge Ram 1500	46 86 AB 73
1776243246	2E 52 DF 69	trf_dod_ram_10_green	Dodge Ram 1500	46 86 AB 73
1619829642	8A A3 8C 60	trf_dod_ram_10_red	Dodge Ram 1500	46 86 AB 73
3400466437	05 00 AF CA	trf_dod_ram_10_silver	Dodge Ram 1500	46 86 AB 73
281806393	39 06 CC 10	trf_dod_ram_10_white	Dodge Ram 1500	46 86 AB 73
3333900522	EA 48 B7 C6	trf_for_vic_05	Ford Crown Victoria	00 00 00 00
3671344414	1E 45 D4 DA	trf_for_vic_05_1	Ford Crown Victoria	00 00 00 00
3315076552	C8 0D 98 C5	trf_for_vis_05_ny_ai	Ford Crown Victoria	00 00 00 00
2245484715	AB 60 D7 85	trf_gen_mus_08	Generic Muscle Car	00 00 00 00
298602837	55 51 CC 11	trf_gen_mus_08_black	Generic Muscle Car	AB 60 D7 85
3605317980	5C C9 E4 D6	trf_gen_mus_08_metallicgrey	Generic Muscle Car	AB 60 D7 85
1454832316	BC FA B6 56	trf_gen_mus_08_red	Generic Muscle Car	AB 60 D7 85
844169168	D0 FF 50 32	trf_gen_mus_08_white	Generic Muscle Car	AB 60 D7 85
803822024	C8 59 E9 2F	trf_gen_mus_08_yellow	Generic Muscle Car	AB 60 D7 85
1605131852	4C 5E AC 5F	trf_gen_rv_10	Generic RV	00 00 00 00
3701515615	5F A5 A0 DC	trf_gen_tra_00	Generic Tractor	00 00 00 00
3027739583	BF A3 77 B4	trf_gmc_top_10	GMC Topkick (C-Series)	00 00 00 00
3526930677	F5 B0 38 D2	trf_gmc_top_10_black	GMC Topkick (C-Series)	00 00 00 00
80880254	7E 22 D2 04	trf_gmc_top_10_silver	GMC Topkick (C-Series)	00 00 00 00
2024926502	26 ED B1 78	trf_gmc_top_10_white	GMC Topkick (C-Series)	00 00 00 00
1224246096	50 83 F8 48	trf_gmc_van_05	GMC Savana Cargo Van	00 00 00 00
1862397329	91 ED 01 6F	trf_gmc_van_05_black	GMC Savana Cargo Van	50 83 F8 48
253776171	2B 51 20 0F	trf_gmc_van_05_darkblue	GMC Savana Cargo Van	50 83 F8 48
2454740398	AE 5D 50 92	trf_gmc_van_05_metallicgrey	GMC Savana Cargo Van	50 83 F8 48
4000527890	12 36 73 EE	trf_gmc_van_05_mob	GMC Savana Cargo Van	00 00 00 00
3885224148	D4 D0 93 E7	trf_gmc_van_05_white	GMC Savana Cargo Van	50 83 F8 48
326820392	28 E2 7A 13	trf_inf_g35_03	Infiniti G35	00 00 00 00
1188587536	10 68 D8 46	trf_inf_g35_03_black	Infiniti G35	00 00 00 00
887489260	EC 02 E6 34	trf_inf_g35_03_metallicblack	Infiniti G35	00 00 00 00
2241585505	61 E1 9B 85	trf_inf_g35_03_metallicburgundy	Infiniti G35	00 00 00 00
2496137599	7F 09 C8 94	trf_inf_g35_03_metallicdarkblue	Infiniti G35	00 00 00 00
605073040	90 AE 10 24	trf_inf_g35_03_metallicgrey	Infiniti G35	00 00 00 00
3131430334	BE D5 A5 BA	trf_inf_g35_03_red	Infiniti G35	00 00 00 00
1224939780	04 19 03 49	trf_inf_g35_03_silver	Infiniti G35	00 00 00 00
595767188	94 AF 82 23	trf_inf_g35_03_white	Infiniti G35	00 00 00 00
671168939	AB 39 01 28	trf_nis_fro_10	Nissan Frontier King Cab Pro 4X	00 00 00 00
3101792371	73 98 E1 B8	trf_nis_fro_10_black	Nissan Frontier King Cab Pro 4X	AB 39 01 28
1742911681	C1 B8 E2 67	trf_nis_fro_10_darkblue	Nissan Frontier King Cab Pro 4X	AB 39 01 28
1352349181	FD 35 9B 50	trf_nis_fro_10_darkgreen	Nissan Frontier King Cab Pro 4X	AB 39 01 28
283980641	61 33 ED 10	trf_nis_fro_10_silver	Nissan Frontier King Cab Pro 4X	AB 39 01 28
1552827901	FD 45 8E 5C	trf_nis_fro_10_white	Nissan Frontier King Cab Pro 4X	AB 39 01 28
2013943926	76 58 0A 78	trf_nis_ver_10	Nissan Versa	00 00 00 00
3476452833	E1 75 36 CF	trf_nis_ver_10_blue	Nissan Versa	00 00 00 00
3455539443	F3 58 F7 CD	trf_nis_ver_10_darkblue	Nissan Versa	00 00 00 00
2796296480	20 19 AC A6	trf_nis_ver_10_metallicburgundy	Nissan Versa	00 00 00 00
4293493754	FA 83 E9 FF	trf_nis_ver_10_metallicgrey	Nissan Versa	00 00 00 00
364719465	69 2D BD 15	trf_nis_ver_10_red	Nissan Versa	00 00 00 00
3483820081	31 E0 A6 CF	trf_nis_ver_10_silver	Nissan Versa	00 00 00 00
775293096	A8 08 36 2E	trf_nis_ver_10_white	Nissan Versa	00 00 00 00
81937909	F5 45 E2 04	trf_por_cay_08	Porsche Cayenne Turbo	00 00 00 00
921288430	EE BE E9 36	trf_por_cay_08_black	Porsche Cayenne Turbo	F5 45 E2 04
3313771613	5D 24 84 C5	trf_por_cay_08_burgundy	Porsche Cayenne Turbo	F5 45 E2 04
2483871641	99 DF 0C 94	trf_por_cay_08_champagne	Porsche Cayenne Turbo	F5 45 E2 04
249269902	8E 8E DB 0E	trf_por_cay_08_cop	Porsche Cayenne Turbo Police	CC 44 1E 82
2001007189	55 F2 44 77	trf_por_cay_08_metallicblack	Porsche Cayenne Turbo	F5 45 E2 04
3776384375	77 0D 17 E1	trf_por_cay_08_metallicgrey	Porsche Cayenne Turbo	F5 45 E2 04
705942918	86 D5 13 2A	trf_por_cay_08_mob_ai	Porsche Cayenne Turbo	8B 5C D2 6F
3273922746	BA 18 24 C3	trf_por_cay_08_silver	Porsche Cayenne Turbo	F5 45 E2 04
3686237963	0B 87 B7 DB	trf_por_cay_08_white	Porsche Cayenne Turbo	F5 45 E2 04
3167283248	30 E8 C8 BC	trf_trk_box_95	Generic Box Truck Old	00 00 00 00
3160142591	FF F2 5B BC	trf_trk_box_95_black	Generic Box Truck Old	00 00 00 00
2350870461	BD 6F 1F 8C	trf_trk_box_95_burgundy	Generic Box Truck Old	00 00 00 00
2183832892	3C A5 2A 82	trf_trk_box_95_metallicgrey	Generic Box Truck Old	00 00 00 00
396241281	81 29 9E 17	trf_trk_box_95_silver	Generic Box Truck Old	00 00 00 00
223080421	E5 EF 4B 0D	trf_trk_box_95_white	Generic Box Truck Old	00 00 00 00
2790930254	4E 37 5A A6	trf_trk_fla_10	Generic Flat Truck New	00 00 00 00
3660666968	58 58 31 DA	trf_trk_fla_10_black	Generic Flat Truck New	00 00 00 00
548360084	94 4F AF 20	trf_trk_fla_10_burgundy	Generic Flat Truck New	00 00 00 00
1211667269	45 93 38 48	trf_trk_fla_10_darkblue	Generic Flat Truck New	00 00 00 00
3508551003	5B 3D 20 D1	trf_trk_fla_10_metallicdarkgrey	Generic Flat Truck New	00 00 00 00
1602358690	A2 0D 82 5F	trf_trk_fla_10_silver	Generic Flat Truck New	00 00 00 00
3181070523	BB 48 9B BD	trf_trk_fla_10_white	Generic Flat Truck New	00 00 00 00
1314239836	5C B5 55 4E	trf_trk_sem_10	Generic Semi Truck New	00 00 00 00
2949047200	A0 E3 C6 AF	trf_trk_tan_10	Generic Tanker Truck New	00 00 00 00
2903845805	AD 2B 15 AD	trf_trk_tan_10_black	Generic Tanker Truck New	00 00 00 00
2433324751	CF 96 09 91	trf_trk_tan_10_metallicdarkblue	Generic Tanker Truck New	00 00 00 00
2013551959	57 5D 04 78	trf_trk_tan_10_shell	Generic Tanker Truck New	00 00 00 00
3717932590	2E 26 9B DD	trf_trk_tan_10_silver	Generic Tanker Truck New	00 00 00 00
1975564786	F2 B9 C0 75	trf_trk_tan_10_white	Generic Tanker Truck New	00 00 00 00
1784507788	8C 6D 5D 6A	vol_gti_mk1_76	Volkswagen Golf GTI (Mk1)	00 00 00 00
1840926221	0D 4E BA 6D	vol_gti_mk1_76_ai_002	Volkswagen Golf GTI (Mk1)	8C DA 59 71
2539886783	BF 98 63 97	vol_gti_mk1_76_ai_074	Volkswagen Golf GTI (Mk1)	8C DA 59 71
986928949	35 57 D3 3A	vol_gti_mk1_76_ai_075	Volkswagen Golf GTI (Mk1)	8C DA 59 71
2613494165	95 C1 C6 9B	vol_gti_mk1_76_ai_120	Volkswagen Golf GTI (Mk1)	8C DA 59 71
2089443610	1A 61 8A 7C	vol_gti_mk1_76_ai_121	Volkswagen Golf GTI (Mk1)	8C DA 59 71
1339518974	FE 6F D7 4F	vol_gti_mk1_76_ai_172	Volkswagen Golf GTI (Mk1)	8C DA 59 71
3069328390	06 3C F2 B6	vol_gti_mk1_76_ai_177	Volkswagen Golf GTI (Mk1)	8C DA 59 71
1901714060	8C DA 59 71	vol_gti_mk1_76_nfs_e	Volkswagen Golf GTI (Mk1) - NFS Edition	8C DA 59 71
4006488197	85 28 CE EE	vol_gti_mk1_76_pp1v1	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
1150888169	E9 28 99 44	vol_gti_mk1_76_pp1v2	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
156286591	7F BE 50 09	vol_gti_mk1_76_pp1v3	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
150273431	97 FD F4 08	vol_gti_mk1_76_pp1v4	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
2429525574	46 9E CF 90	vol_gti_mk1_76_pp1v5	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
1366735751	87 BB 76 51	vol_gti_mk1_76_pp1v6	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
2212008718	0E 93 D8 83	vol_gti_mk1_76_pp1v7	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
223606344	48 F6 53 0D	vol_gti_mk1_76_pp1v8	Volkswagen Golf GTI (Mk1) - Style Pack 1	A1 19 57 B7
4277519707	5B C5 F5 FE	vol_gti_mk1_76_pp2v1	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
2420091869	DD AB 3F 90	vol_gti_mk1_76_pp2v2	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
393386074	5A 98 72 17	vol_gti_mk1_76_pp2v3	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
1122998064	30 97 EF 42	vol_gti_mk1_76_pp2v4	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
1958685965	0D 2D BF 74	vol_gti_mk1_76_pp2v5	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
2997481304	58 EF A9 B2	vol_gti_mk1_76_pp2v6	Volkswagen Golf GTI (Mk1) - Euro Look Pack	24 EB 0F CB
